Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.1.135	0	0.650866716036835	0.0137942361108588	0	6.41666666666667	0.5
B.1.1.432	0	0.639025097098766	0.0118407755233142	0	7.18163265306123	0.504675081813932
B.1.405	0	0.641205611697098	0.00636460990563158	0	9.12500000000001	0.719523809523809
B.1.241	0	0.623189188748276	0.0108881289747438	0	9.30101010101009	0.726126126126126
B.1.1.425	0	0.630056644695495	0.0143943392979158	0	10.2478174603175	0.507756916996048
B.1.1.229	0	0.660550458715596	0.00917431192660551	0	6	0.5
B.1.1.37	0	0.631604851036742	0.010415013271735	0	10.2148851148851	0.607974032718756
B.1.1.160	0	0.660194174757282	0.00970873786407767	0	6	0.5
B.1.1.372	0	0.631783556457669	0.0158930493837708	0	7.45873015873016	0.481971892841458
B.1.258.17	0	0.606206896551724	0.0101628352490421	0	7.19444444444444	0.662222222222222
B.1.1.133	0	0.66	0.01	0	6	0.5
B.1.1.56	0	0.66	0.02	0	11	0.5
B.1.506	0	0.654694590835895	0.0030421973356756	0	7.79166666666667	0.743333333333333
B.1.1.148	0	0.628197661212163	0.0104805621067897	0	13.3102272727273	0.534728486379217
B.1.180	0	0.65979381443299	0.00343642611683849	0	5.33333333333333	0.666666666666667
A.1	0	0.637458428508962	0.00681233401487368	0	10.1187301587302	0.651643153755191
B.6	0	0.622709049255441	0.0164835641639766	0	9.47619047619048	0.594202898550725
B.1.1.441	0	0.622661881507972	0.0120060603994242	0	9.77142857142858	0.503260869565218
B.1.349	0	0.642266766160548	0.00317208695964002	0	7.4375	0.679290780141844
B.1.1.99	0	0.624952560883652	0.00961957557527697	0	8.91341991341993	0.499639184557099
B.1.1.270	0	0.62987953469125	0.0117706561221206	0	8.22727272727275	0.488589211618258
B.1.1.123	0	0.635131639194139	0.00905334249084249	0	8.17613636363637	0.574294605809129
B.1.1.221	0	0.631751594691399	0.00995845328543167	0	8.91111111111112	0.505693581780538
B.1.1.299	0	0.659259259259259	0.00740740740740741	0	6	0.5
C.1	0	0.629536786128677	0.0100017209468126	0	9.72142857142858	0.557724329324699
C.30	0	0.64620326640458	0.00265164507532783	0	7.76666666666666	0.744623655913978
B.1.560	0	0.653234476576896	0.0032512826372998	0	5.825	0.682
B.1.1.118	0	0.632578202108367	0.010186801979272	0	9.87666666666667	0.531594202898551
B.1.387	0	0.658783783783784	0.00337837837837838	0	5.33333333333333	0.666666666666667
A.3	0	0.641851535836177	0.0138296359499431	0	6.8	0.529411764705882
B.1.177.45	0	0.618046033071564	0.00764963626034858	0	7.19444444444445	0.618571428571428
B.1.1.237	0	0.658536585365854	0.0121951219512195	0	6	0.5
B.1.1.380	0	0.629442812752735	0.00930064274464736	0	8.22727272727275	0.488589211618258
B.1.326	0	0.598307097486882	0.0134612906195342	0	7.35353535353534	0.654654654654655
B.1.401	0	0.643251835637424	0.00379767156820646	0	7.64015151515151	0.655990990990991
B.1.1.420	0	0.658385093167702	0.0124223602484472	0	15.25	0.5
B.1.1.180	0	0.658333333333333	0.00833333333333333	0	6	0.5
B.1.1.351	0	0.64444072032706	0.00861222834632638	0	6	0.5
B.1.267	0	0.658273381294964	0.00359712230215827	0	5.33333333333333	0.666666666666667
B.1.115	0	0.651258543743611	0.00326968489213245	0	8.03030303030302	0.731981981981982
B.1.391	0	0.645304895913969	0.00313757174144139	0	9.42760942760941	0.765765765765766
B.1.510	0	0.64395085793429	0.00261291646361794	0	7.76666666666666	0.744623655913978
C.35	0	0.620275960940182	0.0099600686645399	0	9.36839826839828	0.540309098562752
B.1.1.171	0	0.631343128430302	0.0120923582261435	0	2.69586776859505	0.220432642581619
B.1.1.448	0	0.644139048266805	0.0047338491219208	0	6.54666666666666	0.632463768115942
B.1.1.288	0	0.635892412883163	0.00608632393068996	0	9.22613636363637	0.654939767099451
B.1.1.431	0	0.638703703703704	0.0121296296296296	0	8.14285714285715	0.510869565217392
B.1.529	0	0.657342657342657	0.0034965034965035	0	5.33333333333333	0.666666666666667
B.1.434	0	0.646101122679749	0.00264956407987696	0	6.95555555555555	0.718637992831541
M.1	0	0.657320872274143	0.00311526479750779	0	5.33333333333333	0.666666666666667
B.1.524	0	0.657142857142857	0.0285714285714286	0	6	0.5
B.1.1.450	0	0.630654761904762	0.0110119047619048	0	8.22727272727275	0.488589211618258
B.1.36.38	0	0.556832298136646	0.0203933747412008	0	5.16666666666667	0.391304347826087
B.1.1.254	0	0.644607442808552	0.00923314487193072	0	8.3125	0.5
B.1.1.128	0	0.649406390549221	0.0108536781082784	0	12.1666666666667	0.5
B.1.532	0	0.656716417910448	0.00746268656716418	0	6	0.5
B.1.1.330	0	0.640255315064549	0.0138935547343668	0	6.7777777777778	0.319318181818182
B.1.1.453	0	0.633939851477521	0.0154300064708963	0	10.8428571428572	0.508695652173914
B.1.1.334	0	0.640782828282829	0.0026163375043972	0	9.41666666666666	0.76418439716312
B.1.595.1	0	0.656565656565657	0.0101010101010101	0	6	0.5
B.1.1.63	0	0.628324984528531	0.00836838204390391	0	9.80252525252527	0.578348858008542
B.1.1.348	0	0.627928458529304	0.0125505307145075	0	7.68095238095238	0.439673913043479
B.1.1.241	0	0.632752249357327	0.014239235218509	0	6.2	0.310326086956522
B.1.547	0	0.656140350877193	0.00350877192982456	0	5.33333333333333	0.666666666666667
B.1.1.14	0	0.656050955414013	0.0127388535031847	0	15.25	0.5
B.1.1.172	0	0.652242424242424	0.0100606060606061	0	10.625	0.5
B.1.189	0	0.641603438372947	0.00343021205796971	0	7.13131313131312	0.71021021021021
