Lineage	Mean.Tree.Ratio	Mean.Total.Ratio	Mean.Total.Ratio.Var	Mean.Tree.Av.AD	Mean.Total.Av.AD	Mean.Sig
B.1.466.1	0	0.643269230769231	0.0173076923076923	0	29.5	0.404109589041096
AG.1	0	0.688028169014084	0.0567404426559356	0	31.2857142857143	0.534146341463415
B.1.1.46	0	0.664954018163756	0.0414874104896249	0	31.22032570604	0.550095464095791
B.1.1.216	0	0.660266691986372	0.0405190873245211	0	31.8863945578231	0.567904837886579
B.1.1.411	0	0.658571428571429	0.0369047619047619	0	27.9699074074074	0.507490027501252
B.1.1.322	0	0.7	0.1	0	31.3333333333333	0.5875
B.1.1.263	0	0.655627099664054	0.0587961926091825	0	30.5	0.690625
B.1.177.50	0	0.616148119656639	0.0483320639866238	0	8.26938775510204	0.155437748641304
B.1.177.5	0	0.615799396681749	0.0435614630467572	0	4.65	0.0988672496025436
B.1.177.43	0	0.633004081101735	0.0315133001642196	0	5.75	0.0811228697086312
B.1.177.35	0	0.635005811225486	0.0490018521824933	0	12.5317188983856	0.26498291624604
B.1.575	0	0.638673813778042	0.0176096883065317	0	30.6666666666667	0.399012960656796
B.1.610	0	0.634979399512991	0.0172679385935269	0	26.1608695652174	0.363814605439774
B.1.263	0	0.652401228496168	0.0194264793508476	0	29.4824381926684	0.537130812404779
B.1.177.23	0	0.627402432957988	0.04136578442134	0	9.03240740740742	0.194765731690205
U.2	0	0.634920634920634	0.0337301587301587	0	10.5	0.147539857064321
B.1.562	0	0.685413245758073	0.0403667214012041	0	29.5357142857143	0.404203232020548
B.1.411	0	0.589051562654047	0.0156696736665681	0	22.875	0.310050575111265
B.1.441	0	0.672377080913666	0.0140340689121177	0	29.5	0.404109589041096
B.1.536	0	0.697270889487871	0.0230795148247979	0	31.8333333333333	0.43607305936073
B.1.409	0	0.647178434953443	0.0201257550059604	0	32.4926470588235	0.44176314719389
B.1.252	0	0.661500936960432	0.0203828414058043	0	28.395028957529	0.491924889822074
B.1.131	0	0.669844741014799	0.0200565979563073	0	23.6666666666667	0.414581415705597
B.1.22.1	0	0.697674418604651	0.0232558139534884	0	29.5	0.404109589041096
B.1.258	0	0.634560993341087	0.0236669329816816	0	24.7646135265701	0.436046197752712
B.1.1.412	0	0.666416963151927	0.0526241602989645	0	30.4322871572872	0.527786053696729
B.1.398	0	0.653692504201668	0.0208564974507721	0	27.2657365157365	0.498176854858128
